RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2278,15002278,Smith,377,France,Female,47,3,68672.15,1,1,0,146929.81,0
2279,15002279,Smith,534,Germany,Male,38,8,12659.36,1,0,0,67704.22,0
2280,15002280,Davis,481,Spain,Female,66,7,199284.89,4,0,0,106146.83,1
2281,15002281,Jones,464,France,Male,51,1,28589.81,4,0,1,84761.07,1
2282,15002282,Martinez,714,France,Female,45,2,58312.71,2,0,0,144607.86,0
2283,15002283,Martinez,513,Germany,Male,34,9,181366.16,2,0,0,108660.6,0
2284,15002284,Williams,744,France,Female,69,5,69636.4,1,1,0,57526.31,1
2285,15002285,Davis,552,France,Female,32,4,145502.63,2,0,1,79553.58,1
2286,15002286,Johnson,791,France,Female,53,6,133811.4,2,0,0,10910.92,0
2287,15002287,Jones,721,Germany,Male,33,10,78341.83,1,1,0,122916.86,0
2288,15002288,Johnson,825,Germany,Male,33,7,69761.88,3,0,0,49230.81,1
2289,15002289,Williams,552,Spain,Male,34,6,195684.84,1,1,0,43304.79,1
2290,15002290,Garcia,503,Germany,Female,18,5,515.23,3,1,0,106486.3,1
2291,15002291,Miller,617,Germany,Female,25,0,121944.56,2,1,0,54253.5,1
2292,15002292,Miller,520,Spain,Female,59,2,146701.43,3,1,1,58108.43,1
2293,15002293,Jones,572,France,Male,58,0,71828.94,4,1,0,26861.14,0
2294,15002294,Brown,683,Germany,Male,68,7,66943.78,3,1,1,13519.27,0
2295,15002295,Miller,787,Germany,Female,19,0,51067.13,2,0,0,47090.6,1
2296,15002296,Miller,604,France,Male,59,8,90509.37,1,0,0,126796.72,1
2297,15002297,Rodriguez,803,France,Female,19,1,132253.94,2,0,1,31576.1,1
2298,15002298,Williams,477,Spain,Male,58,6,170395.98,4,0,1,43914.89,1
2299,15002299,Smith,433,Spain,Female,32,6,60591.59,4,1,1,118105,0
2300,15002300,Rodriguez,657,Spain,Male,29,8,68916.2,4,1,1,137409.35,1
2301,15002301,Rodriguez,397,Germany,Female,50,4,24202.29,3,1,0,44475.26,0
2302,15002302,Williams,843,Germany,Female,39,7,80666.28,2,0,1,75595.1,1
2303,15002303,Martinez,835,Germany,Male,37,7,122897.57,2,0,1,25860.87,0
2304,15002304,Brown,792,France,Female,57,1,100829.89,2,0,1,86203.61,0
2305,15002305,Rodriguez,515,France,Female,61,9,87699.13,2,0,1,25255.58,0
2306,15002306,Garcia,477,France,Female,34,9,77081.51,3,0,1,124489.54,0
2307,15002307,Jones,633,Spain,Female,49,0,16827.01,4,1,1,106134.14,0
2308,15002308,Johnson,816,Germany,Male,52,3,51032.77,1,1,0,42360.58,1
2309,15002309,Johnson,512,Spain,Male,24,1,90267.29,1,0,0,102712.21,0
2310,15002310,Brown,790,France,Female,38,10,172868.63,3,0,1,31414.11,0
2311,15002311,Martinez,475,France,Female,46,9,165189.02,3,0,0,64008.15,1
2312,15002312,Rodriguez,755,Spain,Male,39,7,70599,3,1,0,129250.84,0
2313,15002313,Rodriguez,839,Spain,Female,31,0,22338,2,0,0,94026.67,0
2314,15002314,Davis,773,Germany,Female,19,10,42872.34,2,1,1,48862.72,1
2315,15002315,Williams,380,France,Female,58,0,55925.39,4,1,1,130240.06,1
2316,15002316,Martinez,772,France,Female,65,6,191708.82,4,0,0,147912.77,0
2317,15002317,Garcia,723,Spain,Male,25,2,149423.24,2,1,0,104973.22,0
2318,15002318,Jones,755,Germany,Male,66,0,111949.2,1,0,0,94854.64,0
2319,15002319,Jones,688,France,Male,26,1,89621.2,4,0,1,71564.89,0
2320,15002320,Brown,845,Germany,Male,62,7,103553.03,3,0,1,70353.63,0
2321,15002321,Smith,412,France,Female,19,0,173411.93,4,0,0,112140.92,0
2322,15002322,Martinez,437,France,Female,20,4,163688.96,2,1,0,130310.4,0
2323,15002323,Brown,637,Germany,Female,67,1,152000.1,1,0,1,74814.43,1
2324,15002324,Miller,373,France,Female,35,9,169461.09,4,0,0,35803.6,1
2325,15002325,Rodriguez,519,Spain,Male,61,8,23144.13,3,0,0,53690.4,0
2326,15002326,Smith,794,Germany,Male,28,1,113516.51,4,0,1,125043.65,0
2327,15002327,Brown,759,France,Female,36,0,141587.29,2,0,1,62093.33,0
2328,15002328,Martinez,388,France,Male,68,6,151431.59,1,0,1,142725.05,0
2329,15002329,Johnson,544,Germany,Female,54,6,27593.05,1,1,0,93871.04,1
2330,15002330,Garcia,825,Spain,Female,50,5,118707.68,4,0,0,94150.9,1
2331,15002331,Brown,457,France,Male,69,9,97314.91,1,0,1,147346.57,1
2332,15002332,Brown,456,Spain,Female,50,5,29461.94,4,1,1,55293.92,1
2333,15002333,Jones,364,Germany,Male,25,4,1974.43,2,0,1,133513.92,1
2334,15002334,Smith,353,France,Male,51,9,199024.48,1,0,0,20738.14,1
2335,15002335,Smith,799,Spain,Female,37,7,57928.84,4,0,1,96729.19,1
2336,15002336,Williams,597,Spain,Female,27,5,147283.37,3,1,0,53470.69,1
2337,15002337,Jones,431,Spain,Female,32,0,27252.63,1,0,1,80788.32,1
2338,15002338,Brown,805,Spain,Female,49,1,128320.32,2,0,0,113607.52,0
2339,15002339,Rodriguez,384,Germany,Female,47,0,104453.52,2,0,0,36931.05,0
2340,15002340,Martinez,388,Spain,Male,27,6,174282.36,4,0,0,97569.14,0
2341,15002341,Johnson,592,Spain,Female,19,0,167910.99,2,0,0,132169.59,0
2342,15002342,Garcia,686,Spain,Male,32,9,95394.32,2,1,0,64611.23,0
2343,15002343,Davis,594,Germany,Male,69,3,112180.01,1,0,1,10652.07,1
2344,15002344,Johnson,640,Spain,Male,49,4,176601.38,4,1,0,17534.66,0
2345,15002345,Brown,769,France,Male,18,9,190908.27,4,1,1,79339.44,1
2346,15002346,Rodriguez,544,France,Female,39,0,41391.88,4,0,1,28452.18,0
2347,15002347,Rodriguez,456,Spain,Male,69,10,476.07,2,1,0,17576.06,0
2348,15002348,Martinez,741,Germany,Female,44,9,122982.41,2,0,1,36136.48,1
2349,15002349,Brown,699,Spain,Male,22,9,92801.59,2,0,0,115576.74,1
2350,15002350,Johnson,739,Spain,Male,55,0,199253.97,2,0,1,52401.51,0
2351,15002351,Johnson,605,Spain,Male,47,3,117212.71,1,0,1,67236.1,0
2352,15002352,Davis,411,Spain,Male,53,10,29262.83,2,1,1,13414.9,1
2353,15002353,Johnson,696,Germany,Male,42,0,114617.05,3,0,0,81607.75,1
2354,15002354,Johnson,398,France,Female,40,7,153882.71,4,1,0,90194.62,0
2355,15002355,Brown,430,Spain,Female,32,8,63741.37,4,1,1,36548.82,0
2356,15002356,Garcia,570,Germany,Female,52,5,119679.33,1,0,0,73391.82,0
2357,15002357,Jones,599,Spain,Male,50,7,114718.36,1,0,0,31105.68,1
2358,15002358,Smith,548,Spain,Female,68,9,141519.26,4,0,0,119901.94,1
2359,15002359,Johnson,751,Germany,Female,26,5,176750.28,4,0,1,132076.81,1
2360,15002360,Davis,748,Germany,Male,31,1,186732.47,1,0,1,128446.66,1
2361,15002361,Garcia,353,France,Female,30,6,62256.62,1,0,1,121423.69,1
2362,15002362,Brown,579,Germany,Female,69,1,118752.74,3,0,1,19472.79,1
2363,15002363,Rodriguez,413,Germany,Male,40,2,138921.58,3,0,0,46632.72,1
2364,15002364,Miller,628,Germany,Male,33,4,74371.19,3,0,0,37857.49,0
2365,15002365,Johnson,542,Germany,Male,48,10,158674.75,4,0,1,39806.71,1
2366,15002366,Johnson,555,Germany,Female,22,0,172504.41,4,1,1,16935.85,1
2367,15002367,Martinez,604,France,Male,18,5,157798.77,2,0,1,32584.38,0
2368,15002368,Smith,701,France,Female,31,10,196614.77,1,1,0,44449.82,1
2369,15002369,Jones,681,Spain,Female,63,10,62810.41,2,1,1,126379.1,0
2370,15002370,Rodriguez,520,Spain,Female,45,2,99341.05,2,1,1,100520.95,0
2371,15002371,Johnson,663,Spain,Female,49,4,49908.5,4,1,0,28385.61,0
2372,15002372,Williams,446,Germany,Male,39,10,142494.57,3,1,1,44922.88,1
2373,15002373,Williams,829,Spain,Male,55,5,21586.54,4,0,1,85992.98,0
2374,15002374,Williams,729,Germany,Female,70,9,40377.6,2,0,1,109169.43,1
2375,15002375,Brown,539,Germany,Male,59,0,58470.11,3,0,1,79022.28,1
2376,15002376,Smith,792,Germany,Female,36,7,179824.09,3,0,0,89213.71,1
2377,15002377,Smith,488,Germany,Female,63,7,182087.22,3,1,1,143842.01,0
2378,15002378,Williams,840,Spain,Female,41,10,123954.26,2,1,0,122001.24,0
2379,15002379,Brown,562,Germany,Female,19,10,85181.85,2,1,1,26747.94,0
2380,15002380,Rodriguez,716,Spain,Female,34,3,29113.88,2,0,0,116531.38,1
2381,15002381,Miller,706,Germany,Female,53,9,113166.28,3,1,0,54397.6,1
2382,15002382,Brown,690,Germany,Male,34,3,71989.65,4,0,1,89336.59,1
2383,15002383,Miller,823,Germany,Male,18,2,104101.82,1,0,1,81813.55,1
2384,15002384,Brown,355,France,Male,40,4,129446.79,4,0,0,28004.78,1
2385,15002385,Davis,519,Germany,Male,40,5,103416.43,2,0,0,66297.47,0
2386,15002386,Jones,786,Spain,Male,45,2,41978.83,3,1,1,88745.55,1
2387,15002387,Miller,849,France,Male,61,2,124226.96,3,0,0,136908.4,1
2388,15002388,Williams,411,Spain,Male,38,0,135062.49,4,0,1,132299.66,1
2389,15002389,Smith,415,Spain,Female,59,2,29116.39,2,0,0,49484.78,0
2390,15002390,Williams,769,France,Female,69,7,173475.71,2,1,0,135963.48,1
2391,15002391,Johnson,826,France,Female,45,5,88194.19,4,1,1,124384.07,0
2392,15002392,Jones,720,Germany,Male,46,8,16929.26,4,1,0,32108.64,1
2393,15002393,Smith,369,Spain,Male,20,1,114433.28,1,1,0,14028.39,1
2394,15002394,Brown,391,France,Female,33,2,82264.05,4,0,1,133324.74,1
2395,15002395,Smith,525,France,Female,65,3,162246.21,2,1,1,84752.83,0
2396,15002396,Rodriguez,544,Spain,Male,59,3,187385.66,4,0,1,142465.64,1
2397,15002397,Martinez,670,Germany,Female,42,10,12356.91,2,0,0,38838.37,0
2398,15002398,Garcia,716,Germany,Female,38,5,74799.41,1,0,1,143260.7,0
2399,15002399,Brown,508,Germany,Male,50,9,52733.82,1,1,1,138009.35,0
2400,15002400,Garcia,603,Germany,Male,57,9,85084.19,1,0,0,121881.91,0
2401,15002401,Brown,479,Germany,Female,43,2,83654.29,3,1,0,121275.26,0
2402,15002402,Garcia,707,Spain,Male,67,3,2613.76,3,0,1,80036.72,0
2403,15002403,Smith,566,Spain,Female,31,1,155147.83,3,1,0,125434.93,1
2404,15002404,Jones,648,Spain,Female,30,7,149396.93,1,1,0,87670.41,0
2405,15002405,Rodriguez,465,France,Female,51,6,164343,2,0,0,13884.22,0
2406,15002406,Williams,738,Germany,Male,41,6,190160.32,3,0,1,103908.2,0
2407,15002407,Jones,532,Germany,Female,65,0,102251.9,4,0,0,80905.62,0
2408,15002408,Brown,442,France,Male,42,4,163059.76,1,0,0,132982.9,1
2409,15002409,Smith,472,France,Female,45,7,5687.82,1,0,0,110238.78,0
2410,15002410,Rodriguez,508,Germany,Female,24,3,78412.92,2,1,1,139327.28,0
2411,15002411,Garcia,750,Germany,Female,48,10,199752.65,1,1,0,129165.71,0
2412,15002412,Smith,788,Germany,Female,44,4,190441.24,4,1,0,104928.26,1
2413,15002413,Smith,653,Spain,Female,24,6,30682.46,4,0,1,121385.99,1
2414,15002414,Garcia,535,France,Male,31,4,179032.36,1,1,1,129263.56,0
2415,15002415,Brown,556,France,Male,65,10,164005.2,2,0,1,102251.78,1
2416,15002416,Martinez,709,Germany,Female,48,3,130837.92,4,0,1,98399.96,0
2417,15002417,Garcia,359,France,Male,65,6,125240.1,1,0,1,99580.39,1
2418,15002418,Jones,812,Spain,Male,54,8,136606.57,2,1,1,103040.9,0
2419,15002419,Davis,366,Germany,Male,19,3,57224.44,2,0,1,11040.15,1
2420,15002420,Williams,408,Spain,Female,43,3,195432.91,4,0,1,83062.94,0
2421,15002421,Miller,836,Germany,Male,24,1,189775.81,3,0,0,26595.76,1
2422,15002422,Jones,403,Germany,Male,52,9,143711.1,3,1,1,97663.51,0
2423,15002423,Smith,396,France,Male,25,3,193714.26,4,1,0,76386.89,1
2424,15002424,Smith,755,Spain,Female,19,5,31057.84,3,1,0,137356.86,1
2425,15002425,Rodriguez,369,Spain,Female,29,10,113424.45,2,1,1,140147.82,1
2426,15002426,Rodriguez,777,Germany,Female,66,6,33891.42,2,1,1,93882.96,1
2427,15002427,Rodriguez,516,Spain,Male,69,8,140204.61,3,0,1,43551.03,0
2428,15002428,Smith,465,France,Female,67,10,74565.53,4,1,1,74774.42,1
2429,15002429,Davis,417,Spain,Male,55,9,119229.51,3,1,1,136120.54,0
2430,15002430,Garcia,439,Germany,Male,22,6,8852.2,3,0,0,125497.7,1
2431,15002431,Smith,539,Germany,Male,53,6,160239.86,4,1,1,89286.16,1
2432,15002432,Martinez,679,Germany,Male,34,7,11198.64,1,1,0,17085.13,0
2433,15002433,Miller,686,Germany,Male,49,9,141468.44,1,1,1,102033.97,0
2434,15002434,Martinez,665,France,Male,27,4,1825.04,4,1,1,45013.01,0
2435,15002435,Miller,567,Germany,Male,70,2,16908.61,4,0,1,95774.6,1
2436,15002436,Martinez,591,Spain,Female,53,8,196421.35,1,0,0,63971.04,0
2437,15002437,Davis,758,Spain,Male,66,5,53323.43,1,1,1,85458.72,1
2438,15002438,Smith,431,Germany,Male,29,7,188467.28,2,1,0,65053.41,0
2439,15002439,Martinez,621,Germany,Female,63,3,117095.01,2,1,1,142409.3,1
2440,15002440,Brown,381,France,Male,19,2,11609.23,4,0,1,94643.04,1
2441,15002441,Johnson,667,France,Male,59,7,126666.71,4,1,1,46100.76,1
2442,15002442,Jones,687,Germany,Female,58,3,69513.25,4,1,0,12805.43,1
2443,15002443,Johnson,787,Germany,Male,42,0,174479.99,4,1,1,94666.21,0
2444,15002444,Garcia,438,Germany,Female,48,9,34768.9,2,1,0,14646.89,0
2445,15002445,Rodriguez,357,Germany,Male,50,6,184485.84,1,0,0,15846.23,0
2446,15002446,Williams,556,Spain,Female,36,6,73774.32,1,0,0,135959.44,1
2447,15002447,Smith,800,Spain,Male,47,0,95583.02,4,0,0,57594.02,0
2448,15002448,Martinez,384,France,Male,37,0,172728.25,4,0,1,145320.26,0
2449,15002449,Garcia,681,Spain,Female,61,3,112981.53,4,0,0,77185.54,0
2450,15002450,Brown,706,France,Male,61,8,144862.82,4,1,0,57083.52,0
2451,15002451,Jones,771,France,Male,48,10,78906.97,1,0,0,65744.75,1
2452,15002452,Garcia,433,Spain,Male,36,9,163204.8,2,0,1,58927.85,1
2453,15002453,Jones,502,Germany,Male,33,3,63504.03,2,1,0,126708.86,1
2454,15002454,Smith,560,France,Female,68,2,74476.82,4,1,0,140960.5,1
2455,15002455,Brown,395,Spain,Male,18,8,32130.91,3,1,0,113121.66,0
2456,15002456,Rodriguez,800,Spain,Female,18,6,113170.04,4,1,0,106614.12,1
2457,15002457,Martinez,677,Spain,Male,25,5,43438.1,1,1,0,95300.54,1
2458,15002458,Garcia,621,France,Male,39,2,92538.96,3,0,0,108677.76,0
2459,15002459,Rodriguez,705,Spain,Male,40,4,165213.02,1,0,0,139824.69,0
2460,15002460,Rodriguez,422,Spain,Male,62,1,47261.41,2,0,0,86456.13,0
2461,15002461,Miller,398,Germany,Female,59,4,103706.29,4,1,0,93666.09,0
2462,15002462,Martinez,632,France,Male,42,2,131882.11,4,1,1,132918.55,1
2463,15002463,Garcia,766,Germany,Female,38,4,85948.32,2,1,0,147565.54,1
2464,15002464,Davis,359,Germany,Female,36,7,52349.72,2,1,1,125764.81,0
2465,15002465,Smith,557,Spain,Female,47,5,90352.44,2,0,1,143123.45,0
2466,15002466,Johnson,601,France,Male,63,4,19344.21,2,0,1,102910.35,0
2467,15002467,Miller,533,France,Male,27,7,8587.95,3,1,1,37863.83,0
2468,15002468,Martinez,615,Spain,Female,49,2,183128.85,1,1,0,54990.65,0
2469,15002469,Rodriguez,588,France,Female,21,7,175947.17,1,0,1,144580.33,1
2470,15002470,Jones,482,France,Female,56,0,33676.86,1,0,1,51527.82,1
2471,15002471,Martinez,607,Germany,Female,54,5,31447.42,4,1,1,40628.74,1
2472,15002472,Rodriguez,420,Spain,Female,40,3,183872.97,1,1,0,14576.39,1
2473,15002473,Miller,543,Germany,Female,53,6,42601.72,3,0,1,113941.74,0
2474,15002474,Davis,428,Spain,Female,49,0,175501.85,4,0,1,110721.87,1
2475,15002475,Rodriguez,662,France,Female,67,8,67083.46,1,0,1,120517.63,0
2476,15002476,Davis,800,Germany,Male,22,3,196056.57,3,0,0,21371.91,1
2477,15002477,Jones,649,Spain,Female,41,7,93702.22,4,0,1,46835.82,1
2478,15002478,Rodriguez,737,France,Male,47,7,198244.33,2,0,1,66286.02,1
2479,15002479,Davis,404,Spain,Male,65,3,87725.58,3,0,0,52360,0
2480,15002480,Williams,545,Germany,Female,58,3,133154.98,2,0,1,74129.71,0
2481,15002481,Williams,531,Germany,Female,22,4,81854.44,1,1,1,143806.14,0
2482,15002482,Brown,480,Germany,Female,26,9,118498.19,3,0,0,139922.48,1
2483,15002483,Garcia,786,France,Male,50,5,88550.09,4,1,1,90706.65,1
2484,15002484,Williams,435,Spain,Female,26,1,32864.87,1,1,0,96976.18,0
2485,15002485,Miller,367,Spain,Male,44,2,173889.3,4,1,1,81060.26,0
2486,15002486,Davis,756,France,Male,45,7,85672.12,2,1,0,100522.65,0
2487,15002487,Rodriguez,504,Spain,Male,18,1,64991.87,4,1,0,49115.51,1
2488,15002488,Miller,569,Spain,Female,51,8,90319.71,2,1,0,141396.59,0
2489,15002489,Garcia,616,Spain,Male,24,5,52209.24,3,1,0,40068.7,1
2490,15002490,Davis,701,Spain,Male,35,1,182085.51,2,1,1,51958.67,1
2491,15002491,Jones,836,Spain,Female,22,8,41317.73,3,0,0,48879.01,1
2492,15002492,Garcia,849,Germany,Female,42,6,96047.42,1,1,0,18683.27,1
2493,15002493,Smith,404,Germany,Female,60,7,109597.25,1,1,0,129591.09,0
2494,15002494,Smith,837,France,Male,40,5,82321.84,4,0,0,104661.97,1
2495,15002495,Miller,424,France,Male,35,6,173715.47,2,1,1,146847.2,1
2496,15002496,Brown,685,Spain,Male,21,2,19159.78,4,1,0,55956.48,0
2497,15002497,Johnson,660,Germany,Female,25,2,28731.29,3,0,0,61153.6,1
2498,15002498,Garcia,619,Germany,Female,49,9,88457.29,4,0,0,46353.66,0
2499,15002499,Davis,566,Germany,Female,69,0,77380.89,3,1,1,43293.99,0
2500,15002500,Garcia,420,France,Female,69,4,163914.96,3,0,0,99632.26,1
2501,15002501,Brown,642,Germany,Male,39,5,140260.49,4,0,0,52744.79,0
2502,15002502,Miller,480,Spain,Male,42,0,186151.03,2,0,0,142799.06,1
2503,15002503,Martinez,447,Spain,Female,21,9,148197.39,1,0,1,83952.94,1
2504,15002504,Davis,443,France,Female,30,7,17616.3,2,1,1,59889.18,1
2505,15002505,Garcia,418,France,Female,33,4,56559.6,3,1,0,110605.83,0
2506,15002506,Williams,513,Spain,Male,52,3,33809.27,4,1,1,38672.06,1
2507,15002507,Garcia,428,Germany,Female,33,7,97748.74,2,1,0,123517.29,1
2508,15002508,Smith,588,Germany,Male,60,6,143022.39,2,1,0,63957.81,0
2509,15002509,Brown,688,Spain,Male,42,6,183443.68,1,0,0,57955.44,0
2510,15002510,Davis,681,France,Female,61,9,150523.03,2,1,0,57113.1,1
2511,15002511,Williams,463,Germany,Male,52,3,46502.24,1,1,1,37155.8,1
2512,15002512,Garcia,417,France,Female,45,9,63857.61,3,0,0,86215.33,0
2513,15002513,Smith,476,France,Female,44,3,193994.14,1,0,0,119117.5,1
2514,15002514,Martinez,562,Spain,Female,31,8,143884.51,3,0,0,95431.05,0
2515,15002515,Miller,588,Germany,Male,46,5,115116.31,4,0,0,58877.53,1
2516,15002516,Williams,549,Spain,Female,47,3,86279.11,3,1,1,36313.12,0
2517,15002517,Garcia,833,Spain,Male,52,9,65027.3,4,1,1,95704.89,1
2518,15002518,Miller,582,Spain,Female,64,2,83833.09,1,1,1,33292.84,1
2519,15002519,Williams,639,Germany,Female,33,0,38811.61,4,0,0,138774.16,1
2520,15002520,Miller,838,France,Female,45,8,198671.66,2,0,0,78070.6,1
2521,15002521,Miller,625,Germany,Male,27,6,161669.61,4,1,0,102143.62,1
2522,15002522,Brown,388,France,Female,27,10,30227.49,1,1,1,39129.86,1
2523,15002523,Martinez,554,France,Female,68,7,113869.56,1,0,0,51895.98,0
2524,15002524,Smith,667,Germany,Male,49,2,39045.93,4,0,0,94276.81,0
2525,15002525,Johnson,658,France,Male,26,8,131933.75,1,1,1,142313.79,0
2526,15002526,Rodriguez,650,Spain,Male,45,8,182217.63,2,1,1,92571.56,1
2527,15002527,Martinez,850,France,Male,42,5,73938.22,3,1,0,133102.01,1
2528,15002528,Jones,418,Germany,Male,44,3,44926.53,1,0,0,110077.04,0
2529,15002529,Williams,663,Spain,Female,70,5,23003.09,1,0,0,94046.66,1
2530,15002530,Martinez,588,Germany,Female,42,8,120042.34,4,0,0,131009.04,0
2531,15002531,Brown,376,Spain,Male,58,3,173683.29,4,1,0,21291.22,0
2532,15002532,Davis,801,France,Male,26,6,89909.75,4,0,0,79979.92,1
2533,15002533,Rodriguez,630,France,Male,26,6,147732.38,1,0,0,121245.83,0
2534,15002534,Martinez,519,Germany,Male,31,4,34162.73,2,1,1,140553.39,0
2535,15002535,Martinez,468,Spain,Male,38,0,145203.48,3,0,0,65342.54,0
2536,15002536,Davis,631,Spain,Female,45,8,113913.23,1,1,1,19961.66,0
2537,15002537,Smith,479,Germany,Male,63,10,151998.2,3,1,0,70262.05,1
2538,15002538,Martinez,458,Spain,Female,28,6,138409.75,4,0,1,118584.92,1
2539,15002539,Brown,772,Germany,Male,56,8,15772.33,3,1,1,56485.35,1
2540,15002540,Martinez,545,Germany,Male,41,1,140157.9,2,0,1,98990.79,0
2541,15002541,Garcia,461,France,Male,47,5,141733.14,1,0,1,148161.51,0
2542,15002542,Williams,791,France,Male,69,2,55940.78,1,0,0,83384.48,0
2543,15002543,Williams,653,France,Male,35,5,133236.95,4,0,1,115416.11,1
2544,15002544,Garcia,569,Germany,Female,63,3,172367.72,1,1,0,100097.4,0
2545,15002545,Smith,475,France,Female,43,0,146961.69,2,0,1,105828.67,0
2546,15002546,Johnson,621,Spain,Male,23,4,185651.13,1,0,1,37589.19,1
2547,15002547,Rodriguez,416,Germany,Female,70,7,14115.58,1,0,1,27814.5,1
2548,15002548,Williams,849,Spain,Male,27,6,143901.88,1,0,1,124650.71,0
2549,15002549,Miller,426,Spain,Female,19,9,26996.75,4,0,1,137778.85,0
2550,15002550,Brown,612,Germany,Male,60,6,182459.59,4,1,1,103861.71,1
2551,15002551,Davis,523,Spain,Male,64,1,137169.56,1,1,0,103589.52,0
2552,15002552,Jones,720,Spain,Male,65,2,124412.9,4,0,0,125338.93,0
2553,15002553,Smith,821,Spain,Female,66,1,28627.85,3,0,0,73827.48,0
2554,15002554,Miller,845,Germany,Male,49,10,58497.15,3,1,1,115090.72,1
2555,15002555,Martinez,671,Spain,Female,27,2,43468.75,3,1,1,115411.21,0
2556,15002556,Brown,467,France,Female,49,8,85457.69,1,1,0,107994.71,1
2557,15002557,Williams,367,Germany,Female,53,2,58989.14,2,0,1,144095.8,1
2558,15002558,Brown,761,France,Female,45,6,140908.5,1,1,0,10806.03,1
2559,15002559,Williams,557,Germany,Female,65,6,41787.97,1,1,1,136069.49,0
2560,15002560,Johnson,712,France,Female,63,9,69359.93,2,1,0,128426.92,1
2561,15002561,Jones,796,France,Male,35,10,150686.74,4,1,0,25515.1,1
2562,15002562,Jones,379,Spain,Female,34,1,80212.56,4,0,0,53264.4,1
2563,15002563,Martinez,797,Spain,Female,66,2,57247.21,4,1,0,63720.15,1
2564,15002564,Brown,407,France,Female,27,4,88612.57,2,0,1,115954.35,0
2565,15002565,Garcia,715,Germany,Female,28,10,116712.93,1,1,1,38491.53,0
2566,15002566,Davis,414,Spain,Male,59,6,11034.22,1,1,1,68592.68,1
2567,15002567,Brown,675,Spain,Male,70,4,162700.63,4,0,0,99887.22,1
2568,15002568,Johnson,555,Germany,Male,57,1,9261.03,2,0,0,113664.99,1
2569,15002569,Jones,558,France,Female,43,3,134188.28,1,1,0,130100.72,1
2570,15002570,Garcia,574,Germany,Female,51,6,185444.68,2,1,1,106993.79,1
2571,15002571,Rodriguez,541,Germany,Female,62,2,28432.96,2,1,0,69999.08,0
2572,15002572,Garcia,699,Germany,Female,46,6,117867.31,2,0,0,77415.97,0
2573,15002573,Brown,623,Germany,Female,42,5,3864.51,3,1,0,148377.96,1
2574,15002574,Martinez,396,Spain,Female,66,0,84925.53,2,1,1,46233.57,0
2575,15002575,Martinez,667,France,Male,19,10,137296.22,1,1,1,46017.13,0
2576,15002576,Miller,509,Spain,Male,68,7,122247.09,2,1,1,93510.94,0
2577,15002577,Brown,453,Germany,Female,42,7,43522.59,1,0,0,96951.64,0
2578,15002578,Garcia,732,Germany,Female,61,9,167958.18,2,0,0,46755.83,1
2579,15002579,Martinez,355,France,Female,18,8,44871.17,1,1,1,76565.53,1
2580,15002580,Brown,796,Germany,Female,38,9,175220.49,2,1,0,51234.41,1
2581,15002581,Williams,405,Spain,Male,67,6,124000,2,0,0,39310.64,0
2582,15002582,Rodriguez,749,France,Male,61,5,29315.05,3,0,0,11943.03,0
2583,15002583,Johnson,624,Spain,Female,30,8,7427.17,2,0,1,99731.37,0
2584,15002584,Williams,849,Spain,Male,53,0,167757.27,1,0,0,65545.59,0
2585,15002585,Jones,620,Spain,Female,69,6,133042.56,3,1,0,65637.34,0
2586,15002586,Jones,531,Spain,Female,23,9,175912.96,2,1,0,52251.95,1
2587,15002587,Martinez,556,Germany,Female,23,10,82757.5,4,1,0,83278.85,1
